PlaceName,Etymology,Derivation,ReferenceTitle
Haylands,'Enclosed land'.,"haga Old English - A hedge; an enclosure; later a messuage, property.; land Old English - Land (as part of earth's surface); an estate; possibly also new arable area.  In minor and field names: strip in a field-system.",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight
Heathfield,'Heathy open land'.,hǣð Old English - Heather; a tract of uncultivated land.; land Old English - Land (as part of earth's surface); an estate; possibly also new arable area.  In minor and field names: strip in a field-system.,Kosterlitz; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Horringford,"Uncertain. 'Ford of the Horningas (= dwellers on a horn-shaped piece of land)' or possibly, 'ford by a horn-shaped piece of land'.","-ing- Old English - Connective particle, linking a first element to a final element.; -ingas Old English - The people of . . . ; the people called after . . .; ford Old English - A ford.; horn Old English - A horn; something shaped like a horn; a hornlike projection on a building; a projecting piece of land, esp. formed in a river-bend; a projecting headland; a horn-shaped hill.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Huffingford,"Uncertain. Perhaps, 'ford at the hill called Hufe (= hood-shaped hill)'.","-ing- Old English - Connective particle, linking a first element to a final element.; ford Old English - A ford.; hūfe Old English - A hood; topographically a hood-shaped hill.",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names
Hulverstone,'Hunfrith's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Kern,'Quern'.,"cweorn Old English - A quern, a hand-mill; possibly also used of any mill.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Kingston,'King's farm/settlement'.,cyning Old English - A king.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Kite Hill,"'Cottage hill' or perhaps, 'kite hill'.","cȳta Old English - A large bird: probably a buzzard, a bittern.; cyte Old English - A cottage; a hermit's or monk's cell.; hyll Old English - A hill, a natural eminence or elevated piece of ground.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Knighton Farm,'Knights' farm/settlement'.,"cniht Old English - A youth, a servant, a soldier.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Landguard,'Long reed-bed'.,"hrēod Old English - A reed, a rush; a reed-bed.; lang Old English - Long, tall.",Kosterlitz; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight
Langbridge,'Long bridge'.,"brycg Old English - A bridge; a causeway.; lang Old English - Long, tall.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Lessland,'Enclosed land'.,land Old English - Land (as part of earth's surface); an estate; possibly also new arable area.  In minor and field names: strip in a field-system.; lycce Old English - An enclosure.,E. Ekwall; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Mills; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Limerstone,'Leofmaer's farm/settlement' or 'Leodmaer's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Little Kennerly,'Cyneweard's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names
Little Span,"'Span', perhaps referring to a tract of land or a bridge across the stream here.","spann Old English - A hand's breadth, a span; topographically, a tract of land linking or separating two things.",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names
Loverston,'Leofgar's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Luccombe,"Uncertain. Either, '*Lufa's valley' or 'love valley'.","cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; lufu Old English - Love, love-making, courtship.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Mills; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Marvell,'Pleasant open land'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; myrge Old English - Pleasant, sweet, agreeable.",Kosterlitz; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight
Merstone Manor and Merstone,'Marsh farm/settlement'.,mersc Old English - A marsh.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Middleton,'Middle farm/settlement'.,middel Old English - Middle.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight
Moor Farm,'Moor farm'.,"mōr Old English - A marsh, barren upland.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Morton,'Moor farm/settlement'.,"mōr Old English - A marsh, barren upland.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Kosterlitz; The Place-names of the Isle of Wight; Mills; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Mottistone,"'Speaker's stone', referring to a menhir called Long Stone above the village.","mōtere Old English - A speaker at an assembly.; stān Old English - A stone, stone, rock.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Munsley,'Mul's wood/clearing' or 'wood/clearing at the hill called *Mul (= the muzzle-shaped one)'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; mūl Old English - A mule.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names
Nettlecombe,'Nettle valley'.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; netel Old English - A nettle.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Nettlestone,'Nut-tree wood/clearing farm/settlement'.,"hnutu Old English - A nut; topographically also a nut-bearing tree.; lǣs Old English - Pasture, meadow-land.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Newchurch,'New church'.,cirice Old English - A church.; nīwe Old English - New.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Newnham,'New homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; nīwe Old English - New.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Newport,"Probably, 'new market town'.","nīwe Old English - New.; port Old English - A haven, a harbour.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Newtown,"'New town'. Also known as Francheville, 'free town' (OFr franche + ville) between the 13th and 16th centuries.",nīwe Old English - New.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names
Ningwood,'Wood taken into cultivation'.,"niming Old English - Land taken into cultivation.; wudu Old English - A wood; or wood, timber.",E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names
Ninham,'New homestead/village'. Called after William Newnham. His name may have derived from the lost settlement of Newnham near Chale.,"Family name Unknown - Family name.; hām Old English - A village, a village community, a manor, an estate, a homestead.; nīge Old English",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Niton,'New farm/settlement'.,nīge Old English; nīwe Old English - New.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Kosterlitz; The Place-names of the Isle of Wight; Mills; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
North Court,"'North manor house'. Originally, one of two places called Sorewelle, the other thought to be represented by present day West Court.","court Middle English - A space enclosed by walls or houses, a yard; a large house, a manor-house; a house where manorial courts were held.; norð Old English - Northern, north.; scora Old English - The shore of the sea or a lake, a river-bank, a precipitous slope.; wella Old English",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Northwood,'North wood'.,"norð Old English - Northern, north.; wudu Old English - A wood; or wood, timber.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Nunwell,Uncertain. 'Nun's spring/stream' or 'Nunna's spring/stream'.,nunne Old English - A nun.; Personal name (Old English) Old English - Personal name; wella Old English,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Osborne,"Probably, 'sheep-fold stream'.",burna Old English - A stream.; eowestre Old English - A sheep-fold.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Pagham,"Originally, a southern portion of Merstone. In 1299, William de Pageham was a tenant and it was passed to his son John in 1304. Since the 15th century it has been known solely by the manorial affix.",Family name Unknown - Family name.,Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names
Pallance Farm and Pallancegate,"Probably a manorial name. Nicholas de Palente owned land, The Pallant, in Chichester as well. Ultimately, probably derived from a OE palant, 'palace', which later implied a district with palatine rights.",Family name Unknown - Family name.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Parkhurst and Parkhurst Forest,"'Hunting park wooded-hill'. There are a number of adjacent 'park' names in the area, probably all once incoporated into a great medieval hunting forest.","hyrst Old English - A wooded hill.; park Middle English - An enclosed tract of land for beasts of the chase.; pearroc Old English - A fence enclosing a piece of ground; the ground enclosed within a fence, a small enclosure, a paddock; a fishing enclosure.",Kosterlitz; The Place-names of the Isle of Wight; Mills; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Perreton Farm,'Pear-tree farm/settlement'.,pirige Old English - A pear-tree.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Pidford,'Marsh ford'.,"ford Old English - A ford.; pide Old English - A marsh, a fen.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Pitt Place,'Pit'.,"pytt Old English - A pit, a natural hollow; an excavated hole, esp. one where minerals or other materials are got.",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Mills; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Presford,'Priests' ford'.,ford Old English - A ford.; prēost Old English - A priest.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Princelett,'Prim's spring'.,flōde Old English - A channel of water; an intermittent spring.; Personal name (Old English) Old English - Personal name,Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Puckpool House and Point,"'*Cuca's pool' or, from a river-name 'Cuce (= the lively one) pool'. The change to Puckpool is relatively recent, probably due to association with OE puca.","cwicu Old English - Living, live; having taken root.; Personal name (Old English) Old English - Personal name; pōl Old English - A pool.; pūca Old English - A goblin, a puck.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Quarr Abbey,"'Quarry'. The abbey, founded in 1131, may have taken its name from a stone quarry.",quarrere Middle English - A quarry.; quarriere Old French - Quarry.,A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight
Redway,Uncertain. 'Cleared road' or 'reed road'.,"hrēod Old English - A reed, a rush; a reed-bed.; rēad Old English - Red.; ryden Old English - A clearing.; weg Old English - A road.",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names
Rew Farm,"'Row', probably referring to a hedgerow or a stand of trees.","rǣw Old English - A row, a row of trees, a row of houses.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Rill,'Rye hill.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; ryge Old English - Rye.",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names
Rookley,'Rook wood/clearing'.,"hrōc Old English - A rook.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Roud,'Reed-bed'.,"hrēod Old English - A reed, a rush; a reed-bed.",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight
Rowborough,'Rough hill'.,berg Old English; rūh Old English - Rough.,A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight
Rowborough,'Rough hill'.,berg Old English; rūh Old English - Rough.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Rowridge,'Rough ridge'.,hrycg Old English - A ridge.; rūh Old English - Rough.,Mills; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight
Ryde,'Small stream'.,rīð Old English - A small stream.,A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight
Sandford,'Sandy ford'.,ford Old English - A ford.; sand Old English - Sand.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Sandhills,'Sandy hill'.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; sand Old English - Sand.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Sandown,'Sandy homestead/village' or 'hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; sand Old English - Sand.",Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Sconce Point,'Sharp point'. The present name refers to a fort or 'sconce' built here during the reign of Elizabeth I.,"ord Old English - A point, a spear-point, a spear; a corner or spit of land, a projecting ridge of ground.; scearp Old English - Sharp, pointed; perhaps also steep.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Shalcombe,'Shallow valley'.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; sceald Old English - Shallow (especially of water).",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Shalfleet,'Shallow stream'.,"flēot Old English - An estuary, an inlet of the sea, a small stream.; sceald Old English - Shallow (especially of water).",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Shamblers Copse,"Probably, 'shelving spit of land'. The exact reference is uncertain, perhaps an underwater rock ledge or alluvial terraces of the River Medina.","ord Old English - A point, a spear-point, a spear; a corner or spit of land, a projecting ridge of ground.; sceamol Old English - A shamble, a bench, a (market) stall.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Shanklin,"'Drinking-cup ledge', referring to the well-known waterfall of The Chine.","hlinc Old English - A bank, a ledge; a terrace; a ledge of ploughland on a hillside; an unploughed strip between fields.; scenc Old English - A drink, a draught.",Kosterlitz; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight
Shate,'Strip of land'.,scīete Old English,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight
Sheat,'Strip of land'.,scīete Old English,Kosterlitz; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight
Shide,'Plank'. It has been suggested that it refers to a footbridge across the River Medina.,"scīd Old English - A split piece of wood, a block, a beam; a paling, a sleeper; perhaps also a footbridge.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight
Shorwell,'Steep-slope spring/stream'.,"scora Old English - The shore of the sea or a lake, a river-bank, a precipitous slope.; wella Old English",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Sibdown,"Uncertain. Perhaps, 'hill near the marsh/stream'.",dūn Old English - A hill.; sīpe Old English - Marsh or stream.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
St Catherine's Down,"Originally, Chale Down, 'ravine hill'; it is located near Chale. In 1323 Sir Walter de Goyton dedicated a chapel to St. Catherine here.","ceole Old English - A throat; topographically a channel, a gorge, a ravine.; dūn Old English - A hill.; saint Modern English - A saint.",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names
St. Helens,"The parish takes its name from the Cluniac priory church dedicated to St. Helen. The original name of the place was Eddington, 'farm/settlement connected with Edwynn'.",Saint's Name Unknown - Saint's name.,Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
St. Lawrence,"The present name is from the dedication of the church to St. Lawrence. The earliest known name of the parish was Wathe, 'ford' and split into two parts: Underwathe, 'lower ford' and Southwathe, 'south ford'.","saint Modern English - A saint.; sūð Old English - South, southern.; under Old English - Under, beneath, below.; wæd Old English - A ford.",Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
St. Martin's Down,"Originally, Smeredon, 'butter hill'. The present St. Martin's Down appears to have resulted from an attempt to interpret a later form of the name, Smarden Down.","dūn Old English - A hill.; saint Modern English - A saint.; smeoru Old English - Fat, grease, lard; alluding to rich pasture, productive of butter, etc.",Kosterlitz; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mills; The Place-names of the Isle of Wight
Standen,'Stony hill'.,"dūn Old English - A hill.; stān Old English - A stone, stone, rock.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Staplers,"'Post wooded-hill', probably referring to a place where wooden posts were obtained.","hyrst Old English - A wooded hill.; stapol Old English - A post, a pillar.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight
Stenbury,'Stone fortification'.,"burh Old English - A fortified place.; stǣnen Old English - Made of stone, stony.",A.D. Mills; Dictionary of English Place-Names; Kosterlitz; The Place-names of the Isle of Wight; Watts; Cambridge Dictionary of English Place-names; Mills; The Place-names of the Isle of Wight; E. Ekwall; Dictionary of English Place-Names
Sticelett,'Stith's shallow stream'.,"flēot Old English - An estuary, an inlet of the sea, a small stream.; Personal name (Old English) Old English - Personal name",Mills; The Place-names of the Isle of Wight; Kosterlitz; The Place-names of the Isle of Wight; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
